SalesOrderNumber,ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesAmount
SO56851,528,20230427,20230509,20230504,21363,4.99
SO56852,528,20230427,20230509,20230504,21365,4.99
SO56852,480,20230427,20230509,20230504,21365,2.29
SO56853,530,20230427,20230509,20230504,23094,4.99
SO56853,487,20230427,20230509,20230504,23094,54.99
SO56853,484,20230427,20230509,20230504,23094,7.95
SO56854,475,20230427,20230509,20230504,27358,69.99
SO56854,482,20230427,20230509,20230504,27358,8.99
SO56855,474,20230427,20230509,20230504,14087,69.99
SO56855,473,20230427,20230509,20230504,14087,63.50
SO56856,529,20230427,20230509,20230504,16185,3.99
SO56857,484,20230427,20230509,20230504,13614,7.95
SO56858,583,20230427,20230509,20230504,24834,1700.99
SO56858,217,20230427,20230509,20230504,24834,34.99
SO56858,225,20230427,20230509,20230504,24834,8.99
SO56859,479,20230427,20230509,20230504,19961,8.99
SO56860,372,20230427,20230509,20230504,22464,2443.35
SO56861,529,20230427,20230509,20230504,11164,3.99
SO56861,480,20230427,20230509,20230504,11164,2.29
SO56862,234,20230427,20230509,20230504,11632,49.99
SO56863,539,20230427,20230509,20230504,28803,24.99
SO56863,480,20230427,20230509,20230504,28803,2.29
SO56864,530,20230427,20230509,20230504,28281,4.99
SO56864,480,20230427,20230509,20230504,28281,2.29
SO56865,539,20230427,20230509,20230504,29173,24.99
SO56865,480,20230427,20230509,20230504,29173,2.29
SO56866,529,20230427,20230509,20230504,28633,3.99
SO56866,539,20230427,20230509,20230504,28633,24.99
SO56866,486,20230427,20230509,20230504,28633,159.00
SO56867,538,20230427,20230509,20230504,27443,21.49
SO56867,480,20230427,20230509,20230504,27443,2.29
SO56868,541,20230427,20230509,20230504,16358,28.99
SO56868,530,20230427,20230509,20230504,16358,4.99
SO56869,535,20230427,20230509,20230504,11501,24.99
SO56870,529,20230427,20230509,20230504,24419,3.99
SO56870,540,20230427,20230509,20230504,24419,32.60
SO56870,222,20230427,20230509,20230504,24419,34.99
SO56871,528,20230427,20230509,20230504,26240,4.99
SO56871,535,20230427,20230509,20230504,26240,24.99
SO56872,477,20230427,20230509,20230504,21288,4.99
SO56872,478,20230427,20230509,20230504,21288,9.99
SO56873,475,20230427,20230509,20230504,16012,69.99
SO56874,477,20230427,20230509,20230504,11922,4.99
SO56874,487,20230427,20230509,20230504,11922,54.99
SO56875,477,20230427,20230509,20230504,17357,4.99
SO56876,528,20230427,20230509,20230504,15269,4.99
SO56876,480,20230427,20230509,20230504,15269,2.29
SO56877,485,20230427,20230509,20230504,15519,21.98
SO56878,485,20230427,20230509,20230504,13308,21.98
SO56878,484,20230427,20230509,20230504,13308,7.95
SO56879,485,20230427,20230509,20230504,17217,21.98
SO56879,237,20230427,20230509,20230504,17217,49.99
SO56879,482,20230427,20230509,20230504,17217,8.99
SO56880,535,20230427,20230509,20230504,19075,24.99
SO56880,528,20230427,20230509,20230504,19075,4.99
SO56880,217,20230427,20230509,20230504,19075,34.99
SO56881,474,20230427,20230509,20230504,28514,69.99
SO56881,225,20230427,20230509,20230504,28514,8.99
SO56882,535,20230427,20230509,20230504,17886,24.99
SO56882,477,20230427,20230509,20230504,17886,4.99
SO56882,225,20230427,20230509,20230504,17886,8.99
SO56883,536,20230427,20230509,20230504,20554,29.99
SO56883,528,20230427,20230509,20230504,20554,4.99
SO56884,477,20230427,20230509,20230504,22488,4.99
SO56885,530,20230427,20230509,20230504,26389,4.99
SO56885,541,20230427,20230509,20230504,26389,28.99
SO56885,480,20230427,20230509,20230504,26389,2.29
SO56886,530,20230427,20230509,20230504,24146,4.99
SO56886,487,20230427,20230509,20230504,24146,54.99
SO56887,530,20230427,20230509,20230504,25554,4.99
SO56887,480,20230427,20230509,20230504,25554,2.29
SO56888,528,20230427,20230509,20230504,12927,4.99
SO56888,537,20230427,20230509,20230504,12927,35.00
SO56888,217,20230427,20230509,20230504,12927,34.99
SO56888,465,20230427,20230509,20230504,12927,24.49
SO56889,528,20230427,20230509,20230504,11855,4.99
SO56889,537,20230427,20230509,20230504,11855,35.00
SO56890,485,20230427,20230509,20230504,13421,21.98
SO56890,480,20230427,20230509,20230504,13421,2.29
SO56891,537,20230427,20230509,20230504,11866,35.00
SO56892,225,20230427,20230509,20230504,13586,8.99
SO56893,581,20230427,20230509,20230504,20668,1700.99
SO56893,231,20230427,20230509,20230504,20668,49.99
SO56894,594,20230427,20230509,20230504,15885,564.99
SO56894,477,20230427,20230509,20230504,15885,4.99
SO56894,478,20230427,20230509,20230504,15885,9.99
SO56894,217,20230427,20230509,20230504,15885,34.99
SO56895,353,20230427,20230509,20230504,11630,2319.99
SO56895,537,20230427,20230509,20230504,11630,35.00
SO56896,357,20230427,20230509,20230504,12929,2319.99
SO56896,485,20230427,20230509,20230504,12929,21.98
SO56896,214,20230427,20230509,20230504,12929,34.99
SO56897,604,20230427,20230509,20230504,20989,539.99
SO56897,538,20230427,20230509,20230504,20989,21.49
SO56897,225,20230427,20230509,20230504,20989,8.99
SO56898,604,20230427,20230509,20230504,20991,539.99
SO56899,374,20230427,20230509,20230504,17051,2443.35
SO56899,529,20230427,20230509,20230504,17051,3.99
SO56899,540,20230427,20230509,20230504,17051,32.60
SO56899,480,20230427,20230509,20230504,17051,2.29
SO56900,355,20230427,20230509,20230504,12350,2319.99
SO56901,569,20230427,20230509,20230504,24418,742.35
SO56901,479,20230427,20230509,20230504,24418,8.99
SO56902,357,20230427,20230509,20230504,12004,2319.99
SO56903,361,20230427,20230509,20230504,11120,2294.99
SO56903,537,20230427,20230509,20230504,11120,35.00
SO56903,528,20230427,20230509,20230504,11120,4.99
SO56903,222,20230427,20230509,20230504,11120,34.99
SO56903,465,20230427,20230509,20230504,11120,24.49
SO56904,604,20230427,20230509,20230504,22880,539.99
SO56904,479,20230427,20230509,20230504,22880,8.99
SO56905,604,20230427,20230509,20230504,22887,539.99
SO56905,479,20230427,20230509,20230504,22887,8.99
SO56905,477,20230427,20230509,20230504,22887,4.99
SO56905,467,20230427,20230509,20230504,22887,24.49
SO56906,575,20230427,20230509,20230504,12640,2384.07
SO56906,225,20230427,20230509,20230504,12640,8.99
SO56907,382,20230428,20230510,20230505,16524,1120.49
SO56907,214,20230428,20230510,20230505,16524,34.99
SO56908,363,20230428,20230510,20230505,12653,2294.99
SO56908,478,20230428,20230510,20230505,12653,9.99
SO56908,477,20230428,20230510,20230505,12653,4.99
SO56908,491,20230428,20230510,20230505,12653,53.99
SO56908,465,20230428,20230510,20230505,12653,24.49
SO56909,353,20230428,20230510,20230505,12131,2319.99
SO56909,214,20230428,20230510,20230505,12131,34.99
SO56910,479,20230428,20230510,20230505,11019,8.99
SO56911,484,20230428,20230510,20230505,28599,7.95
SO56912,217,20230428,20230510,20230505,28783,34.99
SO56913,528,20230428,20230510,20230505,21208,4.99
SO56913,217,20230428,20230510,20230505,21208,34.99
SO56914,217,20230428,20230510,20230505,13037,34.99
SO56915,540,20230428,20230510,20230505,14124,32.60
SO56916,598,20230428,20230510,20230505,17744,539.99
SO56916,222,20230428,20230510,20230505,17744,34.99
SO56916,225,20230428,20230510,20230505,17744,8.99
SO56917,372,20230428,20230510,20230505,24558,2443.35
SO56917,217,20230428,20230510,20230505,24558,34.99
SO56917,225,20230428,20230510,20230505,24558,8.99
SO56918,529,20230428,20230510,20230505,28866,3.99
SO56918,539,20230428,20230510,20230505,28866,24.99
SO56918,214,20230428,20230510,20230505,28866,34.99
SO56918,489,20230428,20230510,20230505,28866,53.99
SO56919,529,20230428,20230510,20230505,29177,3.99
SO56919,539,20230428,20230510,20230505,29177,24.99
SO56920,538,20230428,20230510,20230505,11212,21.49
SO56920,480,20230428,20230510,20230505,11212,2.29
SO56921,541,20230428,20230510,20230505,26696,28.99
SO56921,530,20230428,20230510,20230505,26696,4.99
SO56921,222,20230428,20230510,20230505,26696,34.99
SO56922,540,20230428,20230510,20230505,24982,32.60
SO56922,480,20230428,20230510,20230505,24982,2.29
SO56923,478,20230428,20230510,20230505,21782,9.99
SO56923,477,20230428,20230510,20230505,21782,4.99
SO56923,217,20230428,20230510,20230505,21782,34.99
SO56924,478,20230428,20230510,20230505,14274,9.99
SO56925,475,20230428,20230510,20230505,11769,69.99
SO56925,225,20230428,20230510,20230505,11769,8.99
SO56926,474,20230428,20230510,20230505,20326,69.99
SO56926,228,20230428,20230510,20230505,20326,49.99
SO56926,481,20230428,20230510,20230505,20326,8.99
SO56927,475,20230428,20230510,20230505,19242,69.99
SO56928,528,20230428,20230510,20230505,15544,4.99
SO56928,485,20230428,20230510,20230505,15544,21.98
SO56928,217,20230428,20230510,20230505,15544,34.99
SO56928,237,20230428,20230510,20230505,15544,49.99
SO56929,528,20230428,20230510,20230505,14594,4.99
SO56929,486,20230428,20230510,20230505,14594,159.00
SO56930,528,20230428,20230510,20230505,19862,4.99
SO56931,540,20230428,20230510,20230505,14202,32.60
SO56932,485,20230428,20230510,20230505,16192,21.98
SO56932,234,20230428,20230510,20230505,16192,49.99
SO56933,536,20230428,20230510,20230505,17843,29.99
SO56933,472,20230428,20230510,20230505,17843,63.50
SO56934,477,20230428,20230510,20230505,12295,4.99
SO56934,214,20230428,20230510,20230505,12295,34.99
SO56935,538,20230428,20230510,20230505,25667,21.49
SO56935,480,20230428,20230510,20230505,25667,2.29
SO56936,530,20230428,20230510,20230505,12814,4.99
SO56936,465,20230428,20230510,20230505,12814,24.49
SO56937,530,20230428,20230510,20230505,17881,4.99
SO56937,487,20230428,20230510,20230505,17881,54.99
SO56938,537,20230428,20230510,20230505,11789,35.00
SO56938,480,20230428,20230510,20230505,11789,2.29
SO56939,537,20230428,20230510,20230505,11846,35.00
SO56940,587,20230428,20230510,20230505,14106,769.49
SO56940,528,20230428,20230510,20230505,14106,4.99
SO56940,536,20230428,20230510,20230505,14106,29.99
SO56940,217,20230428,20230510,20230505,14106,34.99
SO56941,571,20230428,20230510,20230505,26357,742.35
SO56941,222,20230428,20230510,20230505,26357,34.99
SO56942,589,20230428,20230510,20230505,17046,769.49
SO56942,474,20230428,20230510,20230505,17046,69.99
SO56942,231,20230428,20230510,20230505,17046,49.99
SO56943,580,20230428,20230510,20230505,18768,1700.99
SO56943,214,20230428,20230510,20230505,18768,34.99
SO56944,583,20230428,20230510,20230505,14130,1700.99
SO56944,529,20230428,20230510,20230505,14130,3.99
SO56944,539,20230428,20230510,20230505,14130,24.99
SO56944,214,20230428,20230510,20230505,14130,34.99
SO56945,562,20230428,20230510,20230505,29180,2384.07
SO56945,479,20230428,20230510,20230505,29180,8.99
SO56945,477,20230428,20230510,20230505,29180,4.99
SO56945,490,20230428,20230510,20230505,29180,53.99
SO56946,380,20230428,20230510,20230505,19102,2443.35
SO56946,484,20230428,20230510,20230505,19102,7.95
SO56947,595,20230428,20230510,20230505,17515,564.99
SO56948,363,20230428,20230510,20230505,12354,2294.99
SO56948,477,20230428,20230510,20230505,12354,4.99
SO56948,478,20230428,20230510,20230505,12354,9.99
SO56949,359,20230428,20230510,20230505,12360,2294.99
SO56950,359,20230428,20230510,20230505,12667,2294.99
SO56950,478,20230428,20230510,20230505,12667,9.99
SO56950,477,20230428,20230510,20230505,12667,4.99
SO56950,217,20230428,20230510,20230505,12667,34.99
SO56951,567,20230428,20230510,20230505,28845,742.35
SO56952,584,20230428,20230510,20230505,22074,539.99
SO56952,479,20230428,20230510,20230505,22074,8.99
SO56952,477,20230428,20230510,20230505,22074,4.99
SO56953,604,20230428,20230510,20230505,22078,539.99
SO56953,538,20230428,20230510,20230505,22078,21.49
SO56953,480,20230428,20230510,20230505,22078,2.29
SO56954,388,20230428,20230510,20230505,19892,1120.49
SO56954,222,20230428,20230510,20230505,19892,34.99
SO56955,604,20230428,20230510,20230505,28916,539.99
SO56955,477,20230428,20230510,20230505,28916,4.99
SO56955,479,20230428,20230510,20230505,28916,8.99
SO56955,484,20230428,20230510,20230505,28916,7.95
SO56956,584,20230428,20230510,20230505,21673,539.99
SO56956,477,20230428,20230510,20230505,21673,4.99
SO56956,479,20230428,20230510,20230505,21673,8.99
SO56956,217,20230428,20230510,20230505,21673,34.99
SO56956,231,20230428,20230510,20230505,21673,49.99
SO56957,606,20230428,20230510,20230505,13258,539.99
SO56957,479,20230428,20230510,20230505,13258,8.99
SO56957,477,20230428,20230510,20230505,13258,4.99
SO56957,484,20230428,20230510,20230505,13258,7.95
SO56958,573,20230428,20230510,20230505,24140,2384.07
SO56958,214,20230428,20230510,20230505,24140,34.99
SO56959,384,20230429,20230511,20230506,23547,1120.49
SO56959,222,20230429,20230511,20230506,23547,34.99
SO56960,353,20230429,20230511,20230506,13251,2319.99
SO56960,480,20230429,20230511,20230506,13251,2.29
SO56961,359,20230429,20230511,20230506,13771,2294.99
SO56961,528,20230429,20230511,20230506,13771,4.99
SO56961,537,20230429,20230511,20230506,13771,35.00
SO56961,222,20230429,20230511,20230506,13771,34.99
SO56961,225,20230429,20230511,20230506,13771,8.99
SO56962,539,20230429,20230511,20230506,17227,24.99
SO56963,485,20230429,20230511,20230506,23570,21.98
SO56964,528,20230429,20230511,20230506,27496,4.99
SO56964,537,20230429,20230511,20230506,27496,35.00
SO56964,480,20230429,20230511,20230506,27496,2.29
SO56965,530,20230429,20230511,20230506,23096,4.99
SO56965,480,20230429,20230511,20230506,23096,2.29
SO56966,234,20230429,20230511,20230506,16734,49.99
SO56967,214,20230429,20230511,20230506,15795,34.99
SO56967,482,20230429,20230511,20230506,15795,8.99
SO56968,234,20230429,20230511,20230506,14228,49.99
SO56969,378,20230429,20230511,20230506,23922,2443.35
SO56969,479,20230429,20230511,20230506,23922,8.99
SO56969,477,20230429,20230511,20230506,23922,4.99
SO56969,225,20230429,20230511,20230506,23922,8.99
SO56970,529,20230429,20230511,20230506,27221,3.99
SO56971,541,20230429,20230511,20230506,27237,28.99
SO56972,528,20230429,20230511,20230506,17119,4.99
SO56972,535,20230429,20230511,20230506,17119,24.99
SO56972,214,20230429,20230511,20230506,17119,34.99
SO56972,228,20230429,20230511,20230506,17119,49.99
SO56973,478,20230429,20230511,20230506,21743,9.99
SO56973,477,20230429,20230511,20230506,21743,4.99
SO56973,217,20230429,20230511,20230506,21743,34.99
SO56974,536,20230429,20230511,20230506,23389,29.99
SO56974,528,20230429,20230511,20230506,23389,4.99
SO56974,480,20230429,20230511,20230506,23389,2.29
SO56975,477,20230429,20230511,20230506,14363,4.99
SO56975,478,20230429,20230511,20230506,14363,9.99
SO56976,478,20230429,20230511,20230506,20458,9.99
SO56976,477,20230429,20230511,20230506,20458,4.99
SO56976,217,20230429,20230511,20230506,20458,34.99
SO56977,475,20230429,20230511,20230506,28035,69.99
SO56978,477,20230429,20230511,20230506,19216,4.99
SO56978,237,20230429,20230511,20230506,19216,49.99
SO56979,477,20230429,20230511,20230506,25925,4.99
SO56979,225,20230429,20230511,20230506,25925,8.99
SO56980,528,20230429,20230511,20230506,28292,4.99
SO56980,485,20230429,20230511,20230506,28292,21.98
SO56980,217,20230429,20230511,20230506,28292,34.99
SO56981,528,20230429,20230511,20230506,16249,4.99
SO56981,481,20230429,20230511,20230506,16249,8.99
SO56982,528,20230429,20230511,20230506,17486,4.99
SO56982,217,20230429,20230511,20230506,17486,34.99
SO56982,228,20230429,20230511,20230506,17486,49.99
SO56983,528,20230429,20230511,20230506,15405,4.99
SO56983,480,20230429,20230511,20230506,15405,2.29
SO56983,484,20230429,20230511,20230506,15405,7.95
SO56984,485,20230429,20230511,20230506,21742,21.98
SO56984,225,20230429,20230511,20230506,21742,8.99
SO56985,485,20230429,20230511,20230506,15838,21.98
SO56985,222,20230429,20230511,20230506,15838,34.99
SO56986,474,20230429,20230511,20230506,14804,69.99
SO56987,529,20230429,20230511,20230506,23757,3.99
SO56987,217,20230429,20230511,20230506,23757,34.99
SO56988,536,20230429,20230511,20230506,20574,29.99
SO56988,481,20230429,20230511,20230506,20574,8.99
SO56989,541,20230429,20230511,20230506,12865,28.99
SO56989,530,20230429,20230511,20230506,12865,4.99
SO56989,480,20230429,20230511,20230506,12865,2.29
SO56990,541,20230429,20230511,20230506,13785,28.99
SO56990,530,20230429,20230511,20230506,13785,4.99
SO56990,479,20230429,20230511,20230506,13785,8.99
SO56990,477,20230429,20230511,20230506,13785,4.99
SO56990,217,20230429,20230511,20230506,13785,34.99
SO56991,530,20230429,20230511,20230506,25665,4.99
SO56992,537,20230429,20230511,20230506,12107,35.00
SO56993,537,20230429,20230511,20230506,11932,35.00
SO56993,528,20230429,20230511,20230506,11932,4.99
SO56993,480,20230429,20230511,20230506,11932,2.29
SO56994,225,20230429,20230511,20230506,12227,8.99
SO56994,217,20230429,20230511,20230506,12227,34.99
SO56995,596,20230429,20230511,20230506,13067,539.99
SO56995,485,20230429,20230511,20230506,13067,21.98
SO56995,488,20230429,20230511,20230506,13067,53.99
SO56996,378,20230429,20230511,20230506,22903,2443.35
SO56996,540,20230429,20230511,20230506,22903,32.60
SO56997,363,20230429,20230511,20230506,11696,2294.99
SO56998,355,20230429,20230511,20230506,13190,2319.99
SO56999,565,20230429,20230511,20230506,14833,742.35
SO56999,541,20230429,20230511,20230506,14833,28.99
SO57000,606,20230429,20230511,20230506,27340,539.99
SO57000,538,20230429,20230511,20230506,27340,21.49
SO57000,529,20230429,20230511,20230506,27340,3.99
SO57000,480,20230429,20230511,20230506,27340,2.29
SO57001,604,20230429,20230511,20230506,27299,539.99
